0.000,"Info","2024-11-26 13:57:51","Service 'LightDarktestCS_final' : Execution start"
0.000,"Info","Subject Identification","192.168.1.101"
0.000,"Info","Apparatus","Exeter_Zantiks LT - 101"
0.000,"Info","Unit ID","AC9F18"
"TIME","TIME_BIN","A1_TOTAL_DISTANCE","A2_TOTAL_DISTANCE","A3_TOTAL_DISTANCE","A4_TOTAL_DISTANCE","A1_Z1_D","A1_Z2_D","A1_Z3_D","A1_Z4_D","A2_Z1_D","A2_Z2_D","A2_Z3_D","A2_Z4_D","A3_Z1_D","A3_Z2_D","A3_Z3_D","A3_Z4_D","A4_Z1_D","A4_Z2_D","A4_Z3_D","A4_Z4_D","A1_Z1_T","A1_Z2_T","A1_Z3_T","A1_Z4_T","A2_Z1_T","A2_Z2_T","A2_Z3_T","A2_Z4_T","A3_Z1_T","A3_Z2_T","A3_Z3_T","A3_Z2_T","A4_Z1_T","A4_Z2_T","A4_Z3_T","A4_Z4_T","A1_Z1_C","A1_Z2_C","A1_Z3_C","A1_Z4_C","A2_Z1_C","A2_Z2_C","A2_Z3_C","A2_Z4_C","A3_Z1_C","A3_Z2_C","A3_Z3_C","A3_Z4_C","A4_Z1_C","A4_Z2_C","A4_Z3_C","A4_Z4_C"
51.482,1,25.5,11.1,107.6,609.2,0.0,0.0,25.8,0.0,0.0,0.0,0.0,11.0,107.6,0.0,0.0,0.0,0.0,0.0,304.3,304.8,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.133,0.867,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,3
52.486,2,3.9,48.9,78.6,32.2,0.0,0.0,3.8,0.0,0.0,3.8,0.0,45.0,5.5,73.0,0.0,0.0,0.0,0.0,0.0,26.9,0.000,0.000,1.000,0.000,0.000,0.973,0.000,0.027,0.027,0.972,0.000,0.000,0.000,0.005,0.000,0.961,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1
53.491,3,12.5,54.9,7.8,54.4,3.8,0.0,3.8,0.0,0.0,54.9,0.0,0.0,0.0,7.7,0.0,0.0,0.0,54.4,0.0,0.0,0.145,0.000,0.821,0.000,0.000,0.789,0.000,0.211,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
54.495,4,65.4,85.5,7.8,105.8,65.4,0.0,0.0,0.0,0.0,0.0,0.0,85.7,0.0,3.8,0.0,3.8,84.0,21.4,0.0,0.0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.551,0.000,0.315,0.815,0.185,0.000,0.000,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0
55.500,5,68.1,133.4,12.2,33.1,11.5,56.6,0.0,0.0,0.0,0.0,42.8,90.6,0.0,0.0,0.0,12.1,33.5,0.0,0.0,0.0,0.079,0.921,0.000,0.000,0.000,0.000,0.353,0.646,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0
56.505,6,46.9,100.7,12.4,21.4,0.0,46.7,0.0,0.0,55.5,0.0,37.3,0.0,0.0,0.0,0.0,12.6,20.9,0.0,0.0,0.0,0.000,1.000,0.000,0.000,0.658,0.000,0.308,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0
57.516,7,56.9,47.0,3.8,13.0,0.0,57.1,0.0,0.0,47.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8,13.2,0.0,0.0,0.0,0.000,1.007,0.000,0.000,1.007,0.000,0.000,0.000,0.000,0.000,0.000,1.007,1.007,0.000,0.000,0.000,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
58.521,8,16.8,0.0,3.8,0.0,0.0,4.4,0.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.000,0.124,0.000,0.842,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0
59.526,9,30.5,0.0,0.0,0.0,0.0,0.0,0.0,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
60.531,10,3.9,0.0,0.0,4.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
