0.000,"Info","2024-11-28 12:17:04","Service 'LightDarktestCS_final' : Execution start"
0.000,"Info","Subject Identification","192.168.1.104"
0.000,"Info","Apparatus","Exeter Zantiks LT - 4"
0.000,"Info","Unit ID","A437D6"
"TIME","TIME_BIN","A1_TOTAL_DISTANCE","A2_TOTAL_DISTANCE","A3_TOTAL_DISTANCE","A4_TOTAL_DISTANCE","A1_Z1_D","A1_Z2_D","A1_Z3_D","A1_Z4_D","A2_Z1_D","A2_Z2_D","A2_Z3_D","A2_Z4_D","A3_Z1_D","A3_Z2_D","A3_Z3_D","A3_Z4_D","A4_Z1_D","A4_Z2_D","A4_Z3_D","A4_Z4_D","A1_Z1_T","A1_Z2_T","A1_Z3_T","A1_Z4_T","A2_Z1_T","A2_Z2_T","A2_Z3_T","A2_Z4_T","A3_Z1_T","A3_Z2_T","A3_Z3_T","A3_Z2_T","A4_Z1_T","A4_Z2_T","A4_Z3_T","A4_Z4_T","A1_Z1_C","A1_Z2_C","A1_Z3_C","A1_Z4_C","A2_Z1_C","A2_Z2_C","A2_Z3_C","A2_Z4_C","A3_Z1_C","A3_Z2_C","A3_Z3_C","A3_Z4_C","A4_Z1_C","A4_Z2_C","A4_Z3_C","A4_Z4_C"
51.399,1,0.0,22.3,34.5,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,34.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000,0.000,0.000,0.932,0.068,0.000,0.000,0.965,0.000,0.000,0.034,0.000,0.000,0.000,0.000,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
52.404,2,0.0,4.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.2,0.0,0.0,0.0,0.0,1.000,0.000,0.000,0.000,0.000,0.027,0.000,0.906,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
53.408,3,0.0,0.0,134.8,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.1,18.7,27.0,0.0,0.0,0.0,3.9,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.833,0.110,0.056,0.000,0.000,0.000,0.433,1,0,0,0,0,0,0,1,0,1,1,2,0,0,0,1
54.413,4,4.0,0.0,139.3,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.2,0.0,0.0,0.0,0.0,0.0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
55.418,5,0.0,0.0,43.1,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,35.8,0.0,0.0,0.0,0.0,23.1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.887,0.000,0.113,0.000,0.000,0.000,0.000,0.986,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
56.424,6,4.0,4.3,0.0,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
57.434,7,8.4,0.0,0.0,39.5,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,17.6,1.005,0.000,0.000,0.000,0.000,0.000,0.000,1.005,1.005,0.000,0.000,0.000,0.000,0.536,0.000,0.436,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
58.439,8,3.9,4.2,0.0,4.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
59.444,9,7.9,0.0,0.0,3.9,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
60.449,10,4.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
61.455,11,4.2,0.0,0.0,13.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,0.0,0.0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
62.465,12,0.0,0.0,0.0,32.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,0.0,0.0,1.005,0.000,0.000,0.000,0.000,0.000,0.000,1.005,1.005,0.000,0.000,0.000,0.000,1.005,0.000,0.000,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
63.470,13,8.1,0.0,0.0,12.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,0.0,0.0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
64.475,14,16.3,0.0,3.9,17.1,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,17.1,0.0,0.0,0.188,0.000,0.778,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
65.480,15,23.7,13.0,0.0,11.9,0.0,0.0,24.2,0.0,0.0,0.0,0.0,13.2,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
66.485,16,3.9,0.0,3.9,19.9,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,20.4,0.0,0.0,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
67.490,17,92.7,13.1,0.0,12.3,0.0,40.2,14.3,38.0,0.0,0.0,0.0,12.7,0.0,0.0,0.0,0.0,0.0,12.1,0.0,0.0,0.000,0.494,0.106,0.366,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0
68.501,18,13.4,4.0,3.9,4.0,0.0,13.2,0.0,0.0,0.0,0.0,0.0,4.4,3.9,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.000,1.005,0.000,0.000,0.000,0.000,0.000,1.005,1.005,0.000,0.000,0.000,0.000,1.005,0.000,0.000,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
