0.000,"Info","2024-11-11 12:01:10","Service 'LightDarktestCS_final' : Execution start"
0.000,"Info","Subject Identification","192.168.1.105"
0.000,"Info","Apparatus","Exeter_Zantiks Unit - LT - 105"
0.000,"Info","Unit ID","552421"
"TIME","TIME_BIN","A1_TOTAL_DISTANCE","A2_TOTAL_DISTANCE","A3_TOTAL_DISTANCE","A4_TOTAL_DISTANCE","A1_Z1_D","A1_Z2_D","A1_Z3_D","A1_Z4_D","A2_Z1_D","A2_Z2_D","A2_Z3_D","A2_Z4_D","A3_Z1_D","A3_Z2_D","A3_Z3_D","A3_Z4_D","A4_Z1_D","A4_Z2_D","A4_Z3_D","A4_Z4_D","A1_Z1_T","A1_Z2_T","A1_Z3_T","A1_Z4_T","A2_Z1_T","A2_Z2_T","A2_Z3_T","A2_Z4_T","A3_Z1_T","A3_Z2_T","A3_Z3_T","A3_Z2_T","A4_Z1_T","A4_Z2_T","A4_Z3_T","A4_Z4_T","A1_Z1_C","A1_Z2_C","A1_Z3_C","A1_Z4_C","A2_Z1_C","A2_Z2_C","A2_Z3_C","A2_Z4_C","A3_Z1_C","A3_Z2_C","A3_Z3_C","A3_Z4_C","A4_Z1_C","A4_Z2_C","A4_Z3_C","A4_Z4_C"
51.429,1,0.0,0.0,21.8,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,13.3,0.0,0.0,0.0,23.2,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.632,0.000,0.368,0.000,0.000,0.000,1.000,0.000,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
52.434,2,0.0,0.0,26.8,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,0.0,0.0,0.0,12.2,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.339,0.000,0.660,0.000,0.000,0.000,1.000,0.000,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
53.438,3,0.0,0.0,4.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
54.443,4,0.0,0.0,55.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
55.448,5,0.0,0.0,58.6,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.0,36.5,0.0,0.0,0.0,8.3,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.346,0.000,0.654,0.000,0.000,0.000,1.000,0.000,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
56.453,6,0.0,0.0,24.3,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,0.0,0.0,0.0,7.7,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
57.464,7,0.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.005,0.000,0.000,1.005,0.000,0.000,0.000,1.005,0.000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
58.469,8,0.0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
59.474,9,0.0,0.0,25.9,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,21.6,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.047,0.000,0.952,0.000,0.000,0.000,1.000,0.000,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
60.479,10,0.0,0.0,45.5,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.4,0.0,0.0,0.0,0.0,0.0,26.0,3.9,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.681,0.318,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
61.483,11,0.0,0.0,60.4,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.3,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
62.488,12,0.0,0.0,54.9,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,0.0,29.9,0.0,0.0,0.0,0.0,12.7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.238,0.000,0.761,0.000,0.000,0.000,0.000,1.000,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
63.498,13,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.005,0.000,0.000,1.005,0.000,0.000,0.000,0.000,1.005,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
64.502,14,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.576,0.000,0.424,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
65.507,15,0.0,0.0,7.9,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,28.8,0.0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
66.512,16,0.0,0.0,24.8,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,0.0,0.0,7.7,0.0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
67.516,17,0.0,0.0,3.9,47.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,47.0,0.0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
68.521,18,0.0,0.0,62.8,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.1,0.0,0.0,4.4,0.0,17.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.005,0.000,0.994,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
69.530,19,0.0,0.0,47.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,17.7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.005,0.000,0.000,1.005,0.000,0.000,0.000,0.000,1.005,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
70.535,20,0.0,0.0,7.8,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,17.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
71.540,21,0.0,0.0,3.9,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,8.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
72.544,22,0.0,0.0,0.0,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1,0.0,3.9,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.785,0.000,0.214,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
73.549,23,0.0,0.0,3.9,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,56.4,0.0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
74.554,24,0.0,8.4,8.0,42.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,7.7,0.0,0.0,25.5,0.0,17.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.405,0.000,0.594,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
75.563,25,0.0,7.8,69.6,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,6.6,0.0,63.1,0.0,0.0,0.0,0.0,8.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.005,0.104,0.000,0.900,0.000,0.000,0.000,0.000,1.005,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
76.568,26,0.0,4.5,74.9,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,75.3,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
77.572,27,0.0,12.8,69.9,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,47.0,9.4,0.0,13.3,0.0,0.0,0.0,7.7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.452,0.100,0.000,0.447,0.000,0.000,0.000,1.000,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1
78.577,28,0.0,20.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
79.582,29,0.0,16.6,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,0.0,0.0,0.0,3.9,0.0,0.0,0.0,3.9,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
80.586,30,0.0,15.7,8.8,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,4.4,0.0,4.4,0.0,0.0,0.0,8.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.094,0.000,0.905,0.000,0.000,0.000,1.000,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
81.596,31,0.0,11.8,64.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,64.2,0.0,0.0,0.0,0.0,0.0,12.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.005,0.000,1.005,0.000,0.000,0.000,0.000,0.000,1.005,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
82.601,32,0.0,0.0,65.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.3,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.024,0.000,0.976,0.000,0.000,0.000,1.000,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
83.605,33,0.0,0.0,44.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.8,0.0,0.0,0.0,4.4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
84.610,34,0.0,0.0,3.9,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,3.9,17.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.118,0.881,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
