0.000,"Info","2024-11-06 12:58:31","Service 'LightDarktestCS_final' : Execution start"
0.000,"Info","Subject Identification","192.168.1.104"
0.000,"Info","Apparatus","Exeter Zantiks LT - 4"
0.000,"Info","Unit ID","A437D6"
"TIME","TIME_BIN","A1_TOTAL_DISTANCE","A2_TOTAL_DISTANCE","A3_TOTAL_DISTANCE","A4_TOTAL_DISTANCE","A1_Z1_D","A1_Z2_D","A1_Z3_D","A1_Z4_D","A2_Z1_D","A2_Z2_D","A2_Z3_D","A2_Z4_D","A3_Z1_D","A3_Z2_D","A3_Z3_D","A3_Z4_D","A4_Z1_D","A4_Z2_D","A4_Z3_D","A4_Z4_D","A1_Z1_T","A1_Z2_T","A1_Z3_T","A1_Z4_T","A2_Z1_T","A2_Z2_T","A2_Z3_T","A2_Z4_T","A3_Z1_T","A3_Z2_T","A3_Z3_T","A3_Z2_T","A4_Z1_T","A4_Z2_T","A4_Z3_T","A4_Z4_T","A1_Z1_C","A1_Z2_C","A1_Z3_C","A1_Z4_C","A2_Z1_C","A2_Z2_C","A2_Z3_C","A2_Z4_C","A3_Z1_C","A3_Z2_C","A3_Z3_C","A3_Z4_C","A4_Z1_C","A4_Z2_C","A4_Z3_C","A4_Z4_C"
51.390,1,19.0,40.2,4.0,4.0,0.0,0.0,0.0,19.2,0.0,0.0,40.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,4.4,0.0,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
52.395,2,74.8,67.5,31.5,3.9,0.0,49.3,0.0,25.8,0.0,0.0,67.4,0.0,0.0,17.5,0.0,14.3,0.0,0.0,3.8,0.0,0.000,0.772,0.000,0.227,0.000,0.000,1.000,0.000,0.000,0.527,0.000,0.439,0.000,0.000,1.000,0.000,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0
53.399,3,64.0,82.1,0.0,3.9,0.0,24.7,0.0,34.5,0.0,0.0,62.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.000,0.256,0.000,0.710,0.000,0.000,0.722,0.277,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0
54.404,4,205.9,81.5,0.0,7.9,0.0,134.9,0.0,67.4,0.0,0.0,0.0,81.7,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.000,0.782,0.000,0.184,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.985,0.000,0,2,0,2,0,0,0,1,0,0,0,1,0,0,1,0
55.409,5,137.3,57.5,17.6,69.2,126.1,11.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,17.5,63.1,0.0,0.0,0.0,0.953,0.046,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.986,0.000,0.000,0.000,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
56.413,6,33.2,11.9,32.0,56.6,33.4,0.0,0.0,0.0,0.0,0.0,0.0,12.1,0.0,0.0,0.0,31.8,9.9,42.8,0.0,4.4,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.342,0.566,0.000,0.058,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1
57.423,7,0.0,42.8,51.7,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,23.0,0.0,0.0,30.2,21.4,0.0,0.0,0.0,0.0,1.005,0.000,0.000,0.000,0.000,0.234,0.000,0.737,0.000,0.000,0.701,0.304,0.000,0.000,0.000,1.005,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1
58.428,8,0.0,4.9,56.1,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,56.5,0.0,0.0,0.0,0.0,0.0,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
59.433,9,0.0,7.7,34.8,8.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,34.5,0.0,0.0,0.0,0.0,7.7,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
60.439,10,0.0,36.9,11.6,7.7,0.0,0.0,0.0,0.0,0.0,19.2,0.0,18.1,0.0,0.0,11.5,0.0,0.0,0.0,0.0,7.7,1.000,0.000,0.000,0.000,0.000,0.416,0.000,0.516,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
