0.000,"Info","2024-11-15 12:29:30","Service 'LightDarktestCS_final' : Execution start"
0.000,"Info","Subject Identification","192.168.1.104"
0.000,"Info","Apparatus","Exeter Zantiks LT - 4"
0.000,"Info","Unit ID","A437D6"
"TIME","TIME_BIN","A1_TOTAL_DISTANCE","A2_TOTAL_DISTANCE","A3_TOTAL_DISTANCE","A4_TOTAL_DISTANCE","A1_Z1_D","A1_Z2_D","A1_Z3_D","A1_Z4_D","A2_Z1_D","A2_Z2_D","A2_Z3_D","A2_Z4_D","A3_Z1_D","A3_Z2_D","A3_Z3_D","A3_Z4_D","A4_Z1_D","A4_Z2_D","A4_Z3_D","A4_Z4_D","A1_Z1_T","A1_Z2_T","A1_Z3_T","A1_Z4_T","A2_Z1_T","A2_Z2_T","A2_Z3_T","A2_Z4_T","A3_Z1_T","A3_Z2_T","A3_Z3_T","A3_Z2_T","A4_Z1_T","A4_Z2_T","A4_Z3_T","A4_Z4_T","A1_Z1_C","A1_Z2_C","A1_Z3_C","A1_Z4_C","A2_Z1_C","A2_Z2_C","A2_Z3_C","A2_Z4_C","A3_Z1_C","A3_Z2_C","A3_Z3_C","A3_Z4_C","A4_Z1_C","A4_Z2_C","A4_Z3_C","A4_Z4_C"
51.361,1,64.9,52.3,0.0,644.5,33.5,0.0,31.3,0.0,52.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.4,0.0,387.4,0.0,0.665,0.000,0.335,0.000,0.965,0.000,0.035,0.000,0.000,0.000,0.000,0.032,0.501,0.000,0.498,0.000,1,0,1,0,1,0,1,0,0,0,0,1,3,0,3,0
52.366,2,83.0,56.3,0.0,774.8,0.0,0.0,18.7,64.2,0.0,0.0,56.5,0.0,0.0,0.0,0.0,0.0,387.4,0.0,387.4,0.0,0.000,0.000,0.126,0.873,0.000,0.000,1.000,0.000,0.000,0.573,0.000,0.000,0.700,0.000,0.299,0.000,0,0,1,1,0,0,1,0,0,1,0,0,4,0,3,0
53.371,3,23.6,0.0,0.0,5.8,0.0,0.0,0.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
54.375,4,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
55.380,5,49.1,0.0,0.0,0.0,0.0,7.7,0.0,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.054,0.000,0.945,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
56.384,6,64.6,23.0,12.1,0.0,0.0,64.2,0.0,0.0,8.2,0.0,14.8,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.974,0.000,0.026,0.125,0.000,0.841,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0
57.394,7,44.6,73.0,20.3,0.0,0.0,0.0,0.0,45.0,22.5,0.0,37.9,8.8,0.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,1.005,0.336,0.000,0.466,0.133,0.000,1.005,0.000,0.000,1.005,0.000,0.000,0.000,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0
58.399,8,88.2,4.5,7.9,0.0,0.0,0.0,0.0,87.8,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,1.000,0.000,0.907,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
59.404,9,22.2,56.2,0.0,0.0,0.0,0.0,0.0,22.5,0.0,56.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
60.408,10,0.0,61.4,32.5,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0.0,0.0,0.0,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,1.000,0.000,0.733,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0
61.413,11,87.3,42.1,22.2,0.0,0.0,0.0,25.8,61.5,0.0,19.8,0.0,18.1,0.0,9.3,0.0,9.3,0.0,0.0,0.0,0.0,0.000,0.000,0.288,0.712,0.000,0.245,0.000,0.654,0.000,0.346,0.000,0.554,1.000,0.000,0.000,0.000,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0
62.418,12,83.7,0.0,15.8,0.0,0.0,0.0,83.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,0.0,0.0,0.0,0.0,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
63.427,13,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,0.0,0.0,0.0,0.0,0.000,0.000,1.005,0.000,0.000,0.000,0.000,1.005,0.000,0.000,0.000,1.005,1.005,0.000,0.000,0.000,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
64.432,14,0.0,20.5,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.000,0.000,1.000,0.000,0.000,0.007,0.000,0.892,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
