0.000,"Info","2024-11-06 13:02:57","Service 'LightDarktestCS_final' : Execution start"
0.000,"Info","Subject Identification","192.168.1.105"
0.000,"Info","Apparatus","Exeter_Zantiks Unit - LT - 105"
0.000,"Info","Unit ID","552421"
"TIME","TIME_BIN","A1_TOTAL_DISTANCE","A2_TOTAL_DISTANCE","A3_TOTAL_DISTANCE","A4_TOTAL_DISTANCE","A1_Z1_D","A1_Z2_D","A1_Z3_D","A1_Z4_D","A2_Z1_D","A2_Z2_D","A2_Z3_D","A2_Z4_D","A3_Z1_D","A3_Z2_D","A3_Z3_D","A3_Z4_D","A4_Z1_D","A4_Z2_D","A4_Z3_D","A4_Z4_D","A1_Z1_T","A1_Z2_T","A1_Z3_T","A1_Z4_T","A2_Z1_T","A2_Z2_T","A2_Z3_T","A2_Z4_T","A3_Z1_T","A3_Z2_T","A3_Z3_T","A3_Z2_T","A4_Z1_T","A4_Z2_T","A4_Z3_T","A4_Z4_T","A1_Z1_C","A1_Z2_C","A1_Z3_C","A1_Z4_C","A2_Z1_C","A2_Z2_C","A2_Z3_C","A2_Z4_C","A3_Z1_C","A3_Z2_C","A3_Z3_C","A3_Z4_C","A4_Z1_C","A4_Z2_C","A4_Z3_C","A4_Z4_C"
51.461,1,30.2,17.1,3.9,32.3,0.0,22.1,0.0,8.3,0.0,12.7,0.0,4.4,0.0,0.0,3.9,0.0,0.0,0.0,32.7,0.0,0.000,0.832,0.000,0.168,0.000,0.765,0.000,0.234,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
52.465,2,25.7,11.8,0.0,23.6,0.0,0.0,0.0,25.5,0.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
53.470,3,0.0,12.7,0.0,47.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,48.1,0.0,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
54.475,4,0.0,3.9,3.9,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,3.9,0.0,0.0,0.0,16.0,0.0,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
55.479,5,0.0,0.0,0.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,7.7,0.0,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.353,0.000,0.647,0.000,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
56.484,6,0.0,17.1,4.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,4.4,0.0,7.7,0.0,0.0,0.0,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
57.493,7,3.9,9.3,4.0,14.4,0.0,0.0,0.0,3.9,0.0,0.0,0.0,9.4,0.0,0.0,3.9,0.0,14.4,0.0,0.0,0.0,0.000,0.000,0.000,1.005,0.000,0.000,0.000,1.005,0.000,0.000,1.005,0.000,1.005,0.000,0.000,0.000,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
58.498,8,11.7,36.7,0.0,54.7,0.0,0.0,0.0,11.6,0.0,0.0,0.0,36.5,0.0,0.0,0.0,0.0,23.2,0.0,31.5,0.0,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.628,0.000,0.372,0.000,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
59.503,9,12.3,36.7,0.0,13.6,0.0,0.0,0.0,12.2,0.0,0.0,0.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
60.508,10,9.1,94.0,4.2,11.9,0.0,0.0,0.0,9.4,0.0,0.0,0.0,94.1,0.0,0.0,3.9,0.0,0.0,0.0,12.2,0.0,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
