0.000,"Info","2024-11-26 14:41:05","Service 'LightDarktestCS_final' : Execution start"
0.000,"Info","Subject Identification","192.168.1.103"
0.000,"Info","Apparatus","Exeter Zantiks LT - 3"
0.000,"Info","Unit ID","9F0162"
"TIME","TIME_BIN","A1_TOTAL_DISTANCE","A2_TOTAL_DISTANCE","A3_TOTAL_DISTANCE","A4_TOTAL_DISTANCE","A1_Z1_D","A1_Z2_D","A1_Z3_D","A1_Z4_D","A2_Z1_D","A2_Z2_D","A2_Z3_D","A2_Z4_D","A3_Z1_D","A3_Z2_D","A3_Z3_D","A3_Z4_D","A4_Z1_D","A4_Z2_D","A4_Z3_D","A4_Z4_D","A1_Z1_T","A1_Z2_T","A1_Z3_T","A1_Z4_T","A2_Z1_T","A2_Z2_T","A2_Z3_T","A2_Z4_T","A3_Z1_T","A3_Z2_T","A3_Z3_T","A3_Z2_T","A4_Z1_T","A4_Z2_T","A4_Z3_T","A4_Z4_T","A1_Z1_C","A1_Z2_C","A1_Z3_C","A1_Z4_C","A2_Z1_C","A2_Z2_C","A2_Z3_C","A2_Z4_C","A3_Z1_C","A3_Z2_C","A3_Z3_C","A3_Z4_C","A4_Z1_C","A4_Z2_C","A4_Z3_C","A4_Z4_C"
51.407,1,0.0,4.3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.799,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
52.412,2,0.0,4.3,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.992,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
53.417,3,3.9,0.0,25.8,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
54.422,4,0.0,0.0,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
55.426,5,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
56.431,6,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
57.441,7,0.0,0.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,1.005,0.000,0.000,0.000,0.000,1.005,0.000,1.005,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
58.446,8,4.0,0.0,7.9,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.991,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.175,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
59.451,9,0.0,4.0,12.2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,12.1,0.0,0.0,0.0,0.0,0.0,8.3,0.480,0.000,0.000,0.000,0.000,0.000,0.000,0.753,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1
60.456,10,0.0,8.1,25.9,12.3,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,22.1,0.0,3.9,0.0,0.0,0.0,12.1,1.000,0.000,0.000,0.000,0.000,0.985,0.000,0.000,0.000,0.815,0.000,0.118,0.000,0.000,0.000,1.000,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
61.460,11,0.0,11.9,17.4,12.4,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,0.0,17.1,0.0,0.0,0.0,12.1,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
62.465,12,0.0,15.5,13.7,8.2,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,8.3,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
63.475,13,0.0,24.7,21.7,7.8,0.0,0.0,0.0,0.0,4.4,20.4,0.0,0.0,0.0,0.0,0.0,22.1,0.0,0.0,0.0,7.7,1.005,0.000,0.000,0.000,0.038,0.967,0.000,0.000,0.000,0.000,0.000,1.005,0.000,0.000,0.000,1.005,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
64.480,14,0.0,33.5,17.0,7.8,0.0,0.0,0.0,0.0,7.7,0.0,17.7,0.0,0.0,0.0,0.0,16.6,0.0,0.0,0.0,8.3,1.000,0.000,0.000,0.000,0.257,0.000,0.476,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
65.485,15,0.0,43.3,15.8,7.7,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,7.7,0.0,8.3,0.0,0.0,0.0,7.7,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.581,0.000,0.385,0.000,0.000,0.000,1.000,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
66.490,16,0.0,44.4,21.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,44.7,0.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,3.9,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
67.494,17,0.0,22.1,12.7,7.9,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.0,0.0,12.7,0.0,0.0,0.0,0.0,3.9,3.9,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.190,0.809,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
68.504,18,4.4,16.6,4.4,7.9,4.4,0.0,0.0,0.0,0.0,0.0,16.6,0.0,0.0,4.4,0.0,0.0,0.0,0.0,7.7,0.0,1.005,0.000,0.000,0.000,0.000,0.000,1.005,0.000,0.000,1.005,0.000,0.000,0.000,0.000,1.005,0.000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
69.509,19,0.0,0.0,9.9,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,8.8,0.0,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.894,0.000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
70.514,20,3.9,12.9,31.4,8.7,4.4,0.0,0.0,0.0,0.0,0.0,12.7,0.0,0.0,31.5,0.0,0.0,8.3,0.0,0.0,0.0,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.910,0.000,0.000,0.000,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
71.519,21,0.0,9.4,29.1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,29.3,0.0,0.0,8.3,0.0,0.0,0.0,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
72.524,22,0.0,0.0,24.9,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,21.0,0.0,0.0,4.4,0.0,0.0,0.0,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.187,0.813,0.000,0.000,1.000,0.000,0.000,0.000,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
73.528,23,0.0,0.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
74.538,24,0.0,0.0,29.7,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,0.0,0.0,0.0,3.9,0.0,0.0,0.0,1.005,0.000,0.000,0.000,0.000,0.000,1.005,0.000,1.005,0.000,0.000,0.000,1.005,0.000,0.000,0.000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
