0.000,"Info","2024-11-08 10:21:36","Service 'LightDarktestCS_final' : Execution start"
0.000,"Info","Subject Identification","192.168.1.101"
0.000,"Info","Apparatus","Exeter_Zantiks LT - 101"
0.000,"Info","Unit ID","AC9F18"
"TIME","TIME_BIN","A1_TOTAL_DISTANCE","A2_TOTAL_DISTANCE","A3_TOTAL_DISTANCE","A4_TOTAL_DISTANCE","A1_Z1_D","A1_Z2_D","A1_Z3_D","A1_Z4_D","A2_Z1_D","A2_Z2_D","A2_Z3_D","A2_Z4_D","A3_Z1_D","A3_Z2_D","A3_Z3_D","A3_Z4_D","A4_Z1_D","A4_Z2_D","A4_Z3_D","A4_Z4_D","A1_Z1_T","A1_Z2_T","A1_Z3_T","A1_Z4_T","A2_Z1_T","A2_Z2_T","A2_Z3_T","A2_Z4_T","A3_Z1_T","A3_Z2_T","A3_Z3_T","A3_Z2_T","A4_Z1_T","A4_Z2_T","A4_Z3_T","A4_Z4_T","A1_Z1_C","A1_Z2_C","A1_Z3_C","A1_Z4_C","A2_Z1_C","A2_Z2_C","A2_Z3_C","A2_Z4_C","A3_Z1_C","A3_Z2_C","A3_Z3_C","A3_Z4_C","A4_Z1_C","A4_Z2_C","A4_Z3_C","A4_Z4_C"
51.480,1,0.0,48.9,42.7,12.8,0.0,0.0,0.0,0.0,44.4,0.0,4.4,0.0,30.7,0.0,7.7,0.0,0.0,8.8,0.0,3.8,0.000,1.000,0.000,0.000,0.931,0.000,0.035,0.000,0.501,0.000,0.465,0.000,0.000,0.165,0.000,0.734,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1
52.485,2,0.0,35.4,12.1,16.4,0.0,0.0,0.0,0.0,0.0,0.0,35.1,0.0,12.1,0.0,0.0,0.0,0.0,12.1,0.0,4.4,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.572,0.000,0.227,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
53.490,3,0.0,26.2,13.7,12.9,0.0,0.0,0.0,0.0,0.0,0.0,18.7,7.7,13.7,0.0,0.0,0.0,0.0,13.2,0.0,0.0,0.000,1.000,0.000,0.000,0.000,0.000,0.389,0.610,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0
54.495,4,0.0,42.9,45.1,20.7,0.0,0.0,0.0,0.0,13.2,0.0,25.2,4.4,15.4,0.0,25.2,0.0,0.0,20.9,0.0,0.0,0.000,1.000,0.000,0.000,0.250,0.000,0.433,0.316,0.183,0.000,0.783,0.000,0.000,1.000,0.000,0.000,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0
55.500,5,0.0,48.1,16.2,32.6,0.0,0.0,0.0,0.0,48.3,0.0,0.0,0.0,0.0,0.0,15.9,0.0,0.0,32.4,0.0,0.0,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
56.505,6,0.0,66.1,11.9,20.9,0.0,0.0,0.0,0.0,65.9,0.0,0.0,0.0,0.0,0.0,12.1,0.0,0.0,20.9,0.0,0.0,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.093,0.906,0.000,0.000,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
57.515,7,0.0,49.3,16.5,29.4,0.0,0.0,0.0,0.0,8.8,0.0,40.6,0.0,0.0,0.0,16.5,0.0,8.8,0.0,12.1,0.0,0.000,1.005,0.000,0.000,0.168,0.000,0.837,0.000,0.000,0.000,1.005,0.000,0.268,0.000,0.536,0.000,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0
58.519,8,0.0,35.3,16.6,29.1,0.0,0.0,0.0,0.0,0.0,0.0,35.1,0.0,0.0,0.0,16.5,0.0,0.0,0.0,29.1,0.0,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
59.524,9,0.0,45.6,24.5,3.8,0.0,0.0,0.0,0.0,18.7,0.0,23.6,0.0,0.0,0.0,20.9,0.0,0.0,0.0,3.8,0.0,0.000,1.000,0.000,0.000,0.380,0.000,0.586,0.000,0.146,0.000,0.687,0.000,0.000,0.000,1.000,0.000,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
60.530,10,0.0,59.6,12.2,20.3,0.0,0.0,0.0,0.0,59.3,0.0,0.0,0.0,12.1,0.0,0.0,0.0,0.0,0.0,20.3,0.0,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.914,0.085,0.000,0.000,0.000,0.000,1.000,0.000,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
61.535,11,39.0,61.1,20.5,17.2,0.0,39.0,0.0,0.0,61.5,0.0,0.0,0.0,0.0,20.3,0.0,0.0,8.2,0.0,8.8,0.0,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.390,0.000,0.443,0.000,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
62.545,12,0.0,44.7,12.5,28.2,0.0,0.0,0.0,0.0,34.6,0.0,9.9,0.0,0.0,12.6,0.0,0.0,28.5,0.0,0.0,0.0,0.000,1.005,0.000,0.000,0.837,0.000,0.134,0.000,0.000,1.005,0.000,0.000,1.005,0.000,0.000,0.000,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
63.551,13,0.0,36.5,22.1,20.3,0.0,0.0,0.0,0.0,0.0,0.0,26.9,9.9,0.0,22.0,0.0,0.0,20.3,0.0,0.0,0.0,0.000,1.000,0.000,0.000,0.000,0.000,0.694,0.305,0.000,0.960,0.000,0.039,1.000,0.000,0.000,0.000,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0
64.556,14,0.0,21.3,22.6,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,0.0,0.0,0.0,23.0,15.9,0.0,0.0,0.0,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
