0.000,"Info","2024-11-26 14:51:51","Service 'LightDarktestCS_final' : Execution start"
0.000,"Info","Apparatus","Exeter_Zantiks Unit - LT - 105"
0.000,"Info","Unit ID","552421"
"TIME","TIME_BIN","A1_TOTAL_DISTANCE","A2_TOTAL_DISTANCE","A3_TOTAL_DISTANCE","A4_TOTAL_DISTANCE","A1_Z1_D","A1_Z2_D","A1_Z3_D","A1_Z4_D","A2_Z1_D","A2_Z2_D","A2_Z3_D","A2_Z4_D","A3_Z1_D","A3_Z2_D","A3_Z3_D","A3_Z4_D","A4_Z1_D","A4_Z2_D","A4_Z3_D","A4_Z4_D","A1_Z1_T","A1_Z2_T","A1_Z3_T","A1_Z4_T","A2_Z1_T","A2_Z2_T","A2_Z3_T","A2_Z4_T","A3_Z1_T","A3_Z2_T","A3_Z3_T","A3_Z2_T","A4_Z1_T","A4_Z2_T","A4_Z3_T","A4_Z4_T","A1_Z1_C","A1_Z2_C","A1_Z3_C","A1_Z4_C","A2_Z1_C","A2_Z2_C","A2_Z3_C","A2_Z4_C","A3_Z1_C","A3_Z2_C","A3_Z3_C","A3_Z4_C","A4_Z1_C","A4_Z2_C","A4_Z3_C","A4_Z4_C"
51.416,1,154.9,0.0,21.9,22.7,148.6,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0.0,0.0,0.0,0.0,22.7,0.0,0.965,0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.398,0.000,0.601,0.000,0.000,1.000,0.000,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
52.421,2,51.9,0.0,0.0,35.6,0.0,52.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,23.3,0.0,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.706,0.000,0.293,0.272,0.000,0.727,0.000,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0
53.426,3,0.0,0.0,63.6,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.8,0.0,0.0,19.4,0.0,0.0,0.0,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.911,0.011,0.988,0.000,0.000,1.000,0.000,0.000,0.000,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0
54.431,4,0.0,0.0,40.1,42.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9,0.0,0.0,0.0,42.7,0.0,0.0,0.0,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
55.436,5,3.9,0.0,33.5,21.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,12.8,0.0,8.3,0.0,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.446,0.000,0.554,0.000,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0
56.440,6,7.8,4.0,21.9,8.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,3.9,5.0,0.0,17.2,0.0,0.0,0.0,8.3,0.0,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.140,0.000,0.859,0.000,0.000,0.000,1.000,0.000,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
57.451,7,17.7,0.0,27.6,0.0,0.0,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,0.0,0.0,0.0,0.0,0.0,0.000,1.006,0.000,0.000,0.000,0.000,0.000,1.006,0.000,0.000,1.006,0.000,0.000,0.000,1.006,0.000,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
58.456,8,55.0,0.0,31.2,0.0,0.0,18.3,0.0,36.6,0.0,0.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0,0.0,0.0,0.0,0.000,0.391,0.000,0.609,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
59.461,9,34.8,0.0,42.4,0.0,0.0,0.0,0.0,34.9,0.0,0.0,0.0,0.0,0.0,0.0,42.2,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
60.466,10,3.9,0.0,39.0,3.9,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.951,0.000,0.048,0.000,0.000,0.000,1.000,0.000,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
