0.000,"Info","2024-11-04 16:19:25","Service 'LightDarktestCS_final' : Execution start"
0.000,"Info","Subject Identification","192.168.1.105"
0.000,"Info","Apparatus","Exeter_Zantiks Unit - LT - 105"
0.000,"Info","Unit ID","552421"
"TIME","TIME_BIN","A1_TOTAL_DISTANCE","A2_TOTAL_DISTANCE","A3_TOTAL_DISTANCE","A4_TOTAL_DISTANCE","A1_Z1_D","A1_Z2_D","A1_Z3_D","A1_Z4_D","A2_Z1_D","A2_Z2_D","A2_Z3_D","A2_Z4_D","A3_Z1_D","A3_Z2_D","A3_Z3_D","A3_Z4_D","A4_Z1_D","A4_Z2_D","A4_Z3_D","A4_Z4_D","A1_Z1_T","A1_Z2_T","A1_Z3_T","A1_Z4_T","A2_Z1_T","A2_Z2_T","A2_Z3_T","A2_Z4_T","A3_Z1_T","A3_Z2_T","A3_Z3_T","A3_Z2_T","A4_Z1_T","A4_Z2_T","A4_Z3_T","A4_Z4_T","A1_Z1_C","A1_Z2_C","A1_Z3_C","A1_Z4_C","A2_Z1_C","A2_Z2_C","A2_Z3_C","A2_Z4_C","A3_Z1_C","A3_Z2_C","A3_Z3_C","A3_Z4_C","A4_Z1_C","A4_Z2_C","A4_Z3_C","A4_Z4_C"
51.416,1,0.0,8.6,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,0.0,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
52.421,2,0.0,0.0,0.0,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,22.7,0.0,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.272,0.000,0.727,0.000,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
53.425,3,0.0,24.3,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,0.0,0.0,0.0,0.0,0.0,49.2,0.0,0.0,0.0,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
54.430,4,3.9,13.1,0.0,38.2,0.0,3.9,0.0,0.0,0.0,0.0,12.7,0.0,0.0,0.0,0.0,0.0,38.2,0.0,0.0,0.0,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
55.434,5,7.9,41.5,0.0,40.3,0.0,8.3,0.0,0.0,23.2,0.0,18.2,0.0,0.0,0.0,0.0,0.0,4.4,0.0,35.9,0.0,0.000,1.000,0.000,0.000,0.686,0.000,0.313,0.000,0.000,0.000,0.000,0.000,0.113,0.000,0.886,0.000,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
56.439,6,12.1,49.4,0.0,46.0,0.0,8.3,0.0,3.9,34.3,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.9,0.0,0.000,0.741,0.000,0.258,0.842,0.000,0.158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
57.448,7,11.9,80.0,0.0,48.1,0.0,0.0,0.0,11.6,0.0,0.0,79.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.1,0.0,0.000,0.000,0.000,1.005,0.000,0.000,1.005,0.000,0.000,0.667,0.000,0.000,0.000,0.000,1.005,0.000,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
58.453,8,4.2,112.1,0.0,46.7,0.0,0.0,0.0,4.4,0.0,0.0,91.8,20.5,0.0,0.0,0.0,0.0,10.0,0.0,36.5,0.0,0.000,0.000,0.000,1.000,0.000,0.000,0.827,0.172,0.000,1.000,0.000,0.000,0.233,0.000,0.767,0.000,0,0,0,1,0,0,1,1,0,1,0,0,1,0,2,0
59.458,9,3.9,129.8,0.0,40.9,0.0,0.0,0.0,3.9,0.0,0.0,0.0,129.9,0.0,0.0,0.0,0.0,0.0,0.0,25.4,15.5,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.423,0.577,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
60.463,10,0.0,45.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
61.467,11,4.0,50.4,0.0,9.7,0.0,0.0,0.0,3.9,0.0,40.9,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.000,0.000,0.000,1.000,0.000,0.887,0.000,0.113,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
62.472,12,8.2,74.5,0.0,18.7,0.0,0.0,0.0,8.3,0.0,65.2,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.000,0.000,0.000,1.000,0.000,0.842,0.000,0.158,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
63.482,13,7.9,133.8,0.0,63.9,0.0,0.0,0.0,7.7,0.0,0.0,38.2,95.7,0.0,0.0,0.0,0.0,0.0,0.0,41.5,22.1,0.000,0.000,0.000,1.005,0.000,0.000,0.268,0.736,0.000,1.005,0.000,0.000,0.000,0.000,0.668,0.337,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1
64.487,14,0.0,109.8,0.0,40.3,0.0,0.0,0.0,0.0,17.1,0.0,92.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4,0.0,0.000,0.000,0.000,1.000,0.173,0.000,0.826,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
65.493,15,4.0,36.6,0.0,3.9,0.0,0.0,0.0,3.9,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
66.498,16,4.3,25.4,0.0,0.0,0.0,0.0,0.0,4.4,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
