0.000,"Info","2024-11-13 12:14:46","Service 'LightDarktestCS_final' : Execution start"
0.000,"Info","Subject Identification","192.168.1.102"
0.000,"Info","Apparatus","Exeter Zantiks LT - 2"
0.000,"Info","Unit ID","7D87B1"
"TIME","TIME_BIN","A1_TOTAL_DISTANCE","A2_TOTAL_DISTANCE","A3_TOTAL_DISTANCE","A4_TOTAL_DISTANCE","A1_Z1_D","A1_Z2_D","A1_Z3_D","A1_Z4_D","A2_Z1_D","A2_Z2_D","A2_Z3_D","A2_Z4_D","A3_Z1_D","A3_Z2_D","A3_Z3_D","A3_Z4_D","A4_Z1_D","A4_Z2_D","A4_Z3_D","A4_Z4_D","A1_Z1_T","A1_Z2_T","A1_Z3_T","A1_Z4_T","A2_Z1_T","A2_Z2_T","A2_Z3_T","A2_Z4_T","A3_Z1_T","A3_Z2_T","A3_Z3_T","A3_Z2_T","A4_Z1_T","A4_Z2_T","A4_Z3_T","A4_Z4_T","A1_Z1_C","A1_Z2_C","A1_Z3_C","A1_Z4_C","A2_Z1_C","A2_Z2_C","A2_Z3_C","A2_Z4_C","A3_Z1_C","A3_Z2_C","A3_Z3_C","A3_Z4_C","A4_Z1_C","A4_Z2_C","A4_Z3_C","A4_Z4_C"
51.382,1,0.0,0.0,8.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.534,0.000,0.000,0.000,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
52.386,2,0.0,0.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.794,0.206,0.000,0.000,1.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
53.391,3,0.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,31.3,0.0,13.7,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.389,0.000,0.610,1.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
54.396,4,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
55.400,5,0.0,3.9,17.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
56.405,6,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6,0.0,0.0,0.0,0.0,0.158,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
57.415,7,0.0,4.0,20.9,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,20.9,0.0,0.0,0.0,0.0,1.005,0.000,0.000,0.000,1.005,0.000,0.000,0.000,0.000,0.000,0.000,1.005,1.005,0.000,0.000,0.000,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
58.420,8,0.0,0.0,16.7,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.4,0.0,8.2,0.0,1.000,0.000,0.000,0.000,0.826,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.793,0.000,0.206,0.000,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
59.425,9,0.0,31.2,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,18.1,0.0,0.0,0.0,0.0,1.000,0.000,0.000,0.000,0.000,0.000,0.845,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,1,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0
60.429,10,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
