0.000,"Info","2024-11-04 15:59:50","Service 'LightDarktestCS_final' : Execution start"
0.000,"Info","Subject Identification","192.168.1.102"
0.000,"Info","Apparatus","Exeter Zantiks LT - 2"
0.000,"Info","Unit ID","7D87B1"
"TIME","TIME_BIN","A1_TOTAL_DISTANCE","A2_TOTAL_DISTANCE","A3_TOTAL_DISTANCE","A4_TOTAL_DISTANCE","A1_Z1_D","A1_Z2_D","A1_Z3_D","A1_Z4_D","A2_Z1_D","A2_Z2_D","A2_Z3_D","A2_Z4_D","A3_Z1_D","A3_Z2_D","A3_Z3_D","A3_Z4_D","A4_Z1_D","A4_Z2_D","A4_Z3_D","A4_Z4_D","A1_Z1_T","A1_Z2_T","A1_Z3_T","A1_Z4_T","A2_Z1_T","A2_Z2_T","A2_Z3_T","A2_Z4_T","A3_Z1_T","A3_Z2_T","A3_Z3_T","A3_Z2_T","A4_Z1_T","A4_Z2_T","A4_Z3_T","A4_Z4_T","A1_Z1_C","A1_Z2_C","A1_Z3_C","A1_Z4_C","A2_Z1_C","A2_Z2_C","A2_Z3_C","A2_Z4_C","A3_Z1_C","A3_Z2_C","A3_Z3_C","A3_Z4_C","A4_Z1_C","A4_Z2_C","A4_Z3_C","A4_Z4_C"
51.389,1,7.7,76.7,3.9,37.4,0.0,7.7,0.0,0.0,0.0,60.0,0.0,12.1,4.4,0.0,0.0,0.0,0.0,0.0,21.5,16.0,0.000,1.000,0.000,0.000,0.000,0.865,0.000,0.101,1.000,0.000,0.000,0.000,0.000,0.000,0.801,0.199,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1
52.394,2,0.0,8.4,0.0,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,17.1,0.0,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
53.398,3,4.9,82.5,34.0,13.0,0.0,5.0,0.0,0.0,0.0,50.1,0.0,32.5,33.6,0.0,0.0,0.0,0.0,0.0,13.2,0.0,0.000,1.000,0.000,0.000,0.000,0.577,0.000,0.389,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
54.403,4,41.4,52.2,0.0,16.2,0.0,41.8,0.0,0.0,0.0,0.0,0.0,45.1,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.000,1.000,0.000,0.000,0.000,0.018,0.000,0.948,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
55.408,5,49.6,53.2,8.3,16.2,0.0,49.5,0.0,0.0,0.0,0.0,0.0,53.4,8.3,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
56.412,6,43.6,58.1,17.0,20.2,0.0,20.9,0.0,22.6,0.0,6.1,0.0,46.2,17.1,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.000,0.308,0.000,0.691,0.000,0.091,0.000,0.875,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0
57.422,7,57.0,128.1,8.6,24.3,0.0,0.0,0.0,56.7,41.8,86.4,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,24.2,0.0,0.000,0.000,0.000,1.005,0.300,0.704,0.000,0.000,0.904,0.000,0.000,0.000,0.000,0.000,1.005,0.000,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0
58.426,8,12.7,125.6,0.0,16.9,0.0,0.0,0.0,13.2,125.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,0.0,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
59.431,9,15.4,73.1,4.0,13.2,0.0,0.0,0.0,15.4,40.7,0.0,32.5,0.0,0.0,0.0,3.9,0.0,0.0,0.0,13.2,0.0,0.000,0.000,0.000,1.000,0.456,0.000,0.543,0.000,0.000,0.000,0.377,0.000,0.000,0.000,1.000,0.000,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
60.436,10,3.9,55.5,39.3,11.9,0.0,0.0,0.0,3.9,0.0,0.0,55.6,0.0,0.0,0.0,39.6,0.0,0.0,0.0,12.1,0.0,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
