0.000,"Info","2024-11-06 11:35:50","Service 'LightDarktestCS_final' : Execution start"
0.000,"Info","Subject Identification","192.168.1.101"
0.000,"Info","Apparatus","Exeter_Zantiks LT - 101"
0.000,"Info","Unit ID","AC9F18"
"TIME","TIME_BIN","A1_TOTAL_DISTANCE","A2_TOTAL_DISTANCE","A3_TOTAL_DISTANCE","A4_TOTAL_DISTANCE","A1_Z1_D","A1_Z2_D","A1_Z3_D","A1_Z4_D","A2_Z1_D","A2_Z2_D","A2_Z3_D","A2_Z4_D","A3_Z1_D","A3_Z2_D","A3_Z3_D","A3_Z4_D","A4_Z1_D","A4_Z2_D","A4_Z3_D","A4_Z4_D","A1_Z1_T","A1_Z2_T","A1_Z3_T","A1_Z4_T","A2_Z1_T","A2_Z2_T","A2_Z3_T","A2_Z4_T","A3_Z1_T","A3_Z2_T","A3_Z3_T","A3_Z2_T","A4_Z1_T","A4_Z2_T","A4_Z3_T","A4_Z4_T","A1_Z1_C","A1_Z2_C","A1_Z3_C","A1_Z4_C","A2_Z1_C","A2_Z2_C","A2_Z3_C","A2_Z4_C","A3_Z1_C","A3_Z2_C","A3_Z3_C","A3_Z4_C","A4_Z1_C","A4_Z2_C","A4_Z3_C","A4_Z4_C"
51.454,1,0.0,0.0,22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
52.459,2,47.8,0.0,37.2,12.1,22.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,23.1,3.8,0.0,8.2,0.0,0.660,0.000,0.340,0.000,0.000,0.000,1.000,0.000,0.000,0.160,0.000,0.806,0.527,0.000,0.372,0.000,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0
53.463,3,45.1,0.0,12.2,8.2,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,0.0,0.0,8.2,0.0,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
54.468,4,82.5,0.0,21.9,18.0,6.6,56.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,17.6,0.0,0.099,0.682,0.184,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
55.473,5,90.0,8.5,22.0,15.8,0.0,90.1,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,22.0,0.0,0.0,15.9,0.0,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
56.477,6,0.0,4.0,30.6,8.5,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,26.9,0.0,3.8,0.0,0.0,8.8,0.0,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.858,0.000,0.108,0.000,0.000,1.000,0.000,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
57.487,7,44.6,0.0,28.4,44.2,0.0,38.4,0.0,6.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,43.9,0.0,0.000,0.903,0.000,0.068,0.000,0.000,1.005,0.000,0.000,1.005,0.000,0.000,0.000,0.000,1.005,0.000,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
58.492,8,22.5,24.5,25.5,9.6,0.0,0.0,0.0,22.5,0.0,0.0,24.2,0.0,0.0,25.8,0.0,0.0,0.0,0.0,9.9,0.0,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
59.497,9,25.9,16.2,25.3,25.5,0.0,0.0,0.0,26.4,0.0,0.0,16.5,0.0,0.0,25.3,0.0,0.0,0.0,0.0,25.3,0.0,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
60.501,10,22.4,0.0,12.2,43.8,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,12.1,0.0,0.0,0.0,0.0,43.9,0.0,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
