0.000,"Info","2024-11-26 14:26:42","Service 'LightDarktestCS_final' : Execution start"
0.000,"Info","Apparatus","Exeter_Zantiks Unit - LT - 105"
0.000,"Info","Unit ID","552421"
"TIME","TIME_BIN","A1_TOTAL_DISTANCE","A2_TOTAL_DISTANCE","A3_TOTAL_DISTANCE","A4_TOTAL_DISTANCE","A1_Z1_D","A1_Z2_D","A1_Z3_D","A1_Z4_D","A2_Z1_D","A2_Z2_D","A2_Z3_D","A2_Z4_D","A3_Z1_D","A3_Z2_D","A3_Z3_D","A3_Z4_D","A4_Z1_D","A4_Z2_D","A4_Z3_D","A4_Z4_D","A1_Z1_T","A1_Z2_T","A1_Z3_T","A1_Z4_T","A2_Z1_T","A2_Z2_T","A2_Z3_T","A2_Z4_T","A3_Z1_T","A3_Z2_T","A3_Z3_T","A3_Z2_T","A4_Z1_T","A4_Z2_T","A4_Z3_T","A4_Z4_T","A1_Z1_C","A1_Z2_C","A1_Z3_C","A1_Z4_C","A2_Z1_C","A2_Z2_C","A2_Z3_C","A2_Z4_C","A3_Z1_C","A3_Z2_C","A3_Z3_C","A3_Z4_C","A4_Z1_C","A4_Z2_C","A4_Z3_C","A4_Z4_C"
51.451,1,52.7,0.0,3.9,0.0,31.1,21.6,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568,0.431,0.000,0.000,0.000,0.468,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
52.455,2,55.2,0.0,0.0,0.0,55.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
53.460,3,26.0,0.0,0.0,0.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
54.464,4,3.9,0.0,3.9,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
55.469,5,11.8,0.0,12.5,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,8.3,0.0,0.0,0.0,0.0,0.0,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.280,0.000,0.719,0.000,0.000,0.000,1.000,0.000,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
56.474,6,11.7,0.0,16.1,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,0.0,0.0,0.0,0.0,0.0,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
57.485,7,3.9,0.0,4.2,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,1.006,0.000,0.000,0.000,0.000,1.006,0.000,0.000,0.000,0.000,1.006,0.000,0.000,0.000,1.006,0.000,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
58.491,8,32.2,0.0,12.0,0.0,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,0.0,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
59.496,9,36.4,0.0,7.8,0.0,10.5,0.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.252,0.000,0.747,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
60.502,10,47.8,0.0,4.2,0.0,0.0,0.0,47.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
61.507,11,45.1,0.0,8.3,0.0,0.0,0.0,44.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
62.519,12,30.0,3.9,16.6,0.0,0.0,0.0,29.9,0.0,0.0,3.9,0.0,0.0,0.0,0.0,16.6,0.0,0.0,0.0,0.0,0.0,0.000,0.000,1.006,0.000,0.000,1.006,0.000,0.000,0.000,0.000,1.006,0.000,0.000,0.000,1.006,0.000,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
63.524,13,8.1,0.0,4.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
64.529,14,12.6,0.0,8.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
65.535,15,21.3,4.0,4.2,0.0,0.0,0.0,21.6,0.0,0.0,3.9,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
66.540,16,8.3,3.9,0.0,0.0,0.0,0.0,8.3,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
67.551,17,4.7,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.936,0.070,0.000,1.006,0.000,0.000,0.000,0.000,1.006,0.000,0.000,0.000,1.006,0.000,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0
68.557,18,50.4,0.0,11.8,0.0,0.0,20.0,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.000,0.375,0.000,0.624,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
69.562,19,53.6,3.9,15.6,3.9,0.0,53.8,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,3.9,0.0,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
70.568,20,20.2,3.9,16.2,0.0,0.0,20.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,12.8,3.9,0.0,0.0,0.0,0.0,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.847,0.153,0.000,0.000,1.000,0.000,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
