0.000,"Info","2024-11-13 11:24:48","Service 'LightDarktestCS_final' : Execution start"
0.000,"Info","Subject Identification","192.168.1.105"
0.000,"Info","Apparatus","Exeter_Zantiks Unit - LT - 105"
0.000,"Info","Unit ID","552421"
"TIME","TIME_BIN","A1_TOTAL_DISTANCE","A2_TOTAL_DISTANCE","A3_TOTAL_DISTANCE","A4_TOTAL_DISTANCE","A1_Z1_D","A1_Z2_D","A1_Z3_D","A1_Z4_D","A2_Z1_D","A2_Z2_D","A2_Z3_D","A2_Z4_D","A3_Z1_D","A3_Z2_D","A3_Z3_D","A3_Z4_D","A4_Z1_D","A4_Z2_D","A4_Z3_D","A4_Z4_D","A1_Z1_T","A1_Z2_T","A1_Z3_T","A1_Z4_T","A2_Z1_T","A2_Z2_T","A2_Z3_T","A2_Z4_T","A3_Z1_T","A3_Z2_T","A3_Z3_T","A3_Z2_T","A4_Z1_T","A4_Z2_T","A4_Z3_T","A4_Z4_T","A1_Z1_C","A1_Z2_C","A1_Z3_C","A1_Z4_C","A2_Z1_C","A2_Z2_C","A2_Z3_C","A2_Z4_C","A3_Z1_C","A3_Z2_C","A3_Z3_C","A3_Z4_C","A4_Z1_C","A4_Z2_C","A4_Z3_C","A4_Z4_C"
51.483,1,18.0,33.9,16.6,9.1,0.0,0.0,17.7,0.0,33.7,0.0,0.0,0.0,0.0,0.0,0.0,16.6,0.0,0.0,9.4,0.0,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
52.488,2,36.3,25.7,22.9,14.7,0.0,0.0,36.5,0.0,25.4,0.0,0.0,0.0,0.0,0.0,0.0,22.7,0.0,0.0,14.4,0.0,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
53.494,3,0.0,38.7,47.6,32.1,0.0,0.0,0.0,0.0,21.0,0.0,17.7,0.0,0.0,0.0,0.0,47.5,0.0,0.0,32.1,0.0,0.000,0.000,1.000,0.000,0.754,0.000,0.245,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
54.499,4,0.0,8.7,66.8,42.5,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,16.6,0.0,50.3,13.8,0.0,28.7,0.0,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.184,0.000,0.815,0.417,0.000,0.582,0.000,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0
55.504,5,0.0,7.9,36.4,52.9,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,36.5,0.0,0.0,53.1,0.0,0.0,0.0,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
56.509,6,0.0,29.5,90.4,23.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,0.0,0.0,90.1,0.0,0.0,23.2,0.0,0.0,0.0,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
57.519,7,0.0,0.0,45.6,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.9,0.0,0.0,22.7,0.0,0.0,0.0,0.000,0.000,1.005,0.000,0.000,0.000,1.005,0.000,0.000,1.005,0.000,0.000,1.005,0.000,0.000,0.000,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
58.524,8,0.0,35.6,49.5,37.3,0.0,0.0,0.0,0.0,0.0,0.0,35.4,0.0,0.0,13.8,0.0,35.4,15.5,0.0,22.1,0.0,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.256,0.000,0.743,0.256,0.000,0.743,0.000,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0
59.530,9,0.0,15.6,20.6,20.8,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,20.5,0.0,0.0,20.5,0.0,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
60.535,10,3.9,21.2,4.2,17.3,0.0,0.0,3.9,0.0,0.0,0.0,21.6,0.0,0.0,0.0,0.0,4.4,0.0,0.0,17.1,0.0,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
61.540,11,7.8,29.3,12.7,25.8,0.0,0.0,7.7,0.0,0.0,0.0,8.8,20.5,0.0,0.0,0.0,12.7,0.0,0.0,8.8,17.1,0.000,0.000,1.000,0.000,0.000,0.000,0.773,0.226,0.000,0.000,0.000,1.000,0.000,0.000,0.341,0.659,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1
62.550,12,7.9,36.8,8.0,28.8,0.0,0.0,7.7,0.0,0.0,0.0,0.0,36.5,0.0,0.0,0.0,7.7,0.0,0.0,0.0,28.7,0.000,0.000,1.005,0.000,0.000,0.000,0.000,1.005,0.000,0.000,0.000,1.005,0.000,0.000,0.000,1.005,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
63.556,13,8.0,104.5,13.6,4.4,0.0,0.0,8.3,0.0,0.0,0.0,0.0,104.5,0.0,0.0,0.0,13.8,0.0,0.0,0.0,4.4,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
64.560,14,16.7,13.6,12.2,23.6,0.0,0.0,16.6,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,12.2,0.0,0.0,0.0,23.8,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
65.565,15,7.8,0.0,21.0,20.1,0.0,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,16.6,0.0,4.4,0.0,0.0,0.0,19.9,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.585,0.000,0.414,0.000,0.000,0.000,1.000,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
66.570,16,19.5,43.2,21.9,17.7,0.0,0.0,19.3,0.0,0.0,0.0,0.0,43.1,0.0,22.1,0.0,0.0,0.0,0.0,0.0,17.7,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
67.575,17,15.6,34.9,46.3,12.9,0.0,0.0,15.5,0.0,0.0,0.0,0.0,34.8,0.0,46.4,0.0,0.0,0.0,0.0,0.0,13.3,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
68.585,18,7.8,7.8,53.8,40.1,0.0,0.0,8.3,0.0,0.0,0.0,0.0,7.7,0.0,26.0,0.0,27.6,0.0,0.0,0.0,39.8,0.000,0.000,1.005,0.000,0.000,0.000,0.000,1.005,0.000,0.566,0.000,0.438,0.000,0.000,0.000,1.005,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
69.590,19,0.0,11.7,43.2,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,36.5,6.6,0.0,0.0,0.0,23.8,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.877,0.123,0.000,0.000,0.000,1.000,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1
70.595,20,0.0,16.1,60.6,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,60.8,0.0,0.0,35.9,0.0,11.1,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.848,0.000,0.151,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
71.600,21,25.0,27.6,61.8,39.4,0.0,0.0,24.9,0.0,0.0,0.0,0.0,27.6,50.9,0.0,10.5,0.0,0.0,39.8,0.0,0.0,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.853,0.000,0.146,0.000,0.000,1.000,0.000,0.000,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0
72.605,22,28.9,26.0,64.4,36.5,0.0,0.0,28.7,0.0,0.0,0.0,0.0,26.0,41.5,0.0,23.2,0.0,0.0,26.0,0.0,10.5,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.608,0.000,0.392,0.000,0.000,0.741,0.000,0.258,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1
73.616,23,32.9,33.5,36.1,13.2,0.0,0.0,24.3,8.8,0.0,0.0,3.9,29.9,0.0,0.0,35.9,0.0,0.0,0.0,0.0,13.3,0.000,0.000,0.702,0.303,0.000,0.000,0.236,0.769,0.000,0.000,1.005,0.000,0.000,0.000,0.000,1.005,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1
74.621,24,27.5,66.7,45.5,24.2,0.0,0.0,0.0,27.1,0.0,0.0,66.9,0.0,0.0,0.0,45.9,0.0,0.0,0.0,0.0,23.8,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
75.626,25,37.3,52.0,62.4,20.1,0.0,0.0,0.0,37.6,0.0,0.0,52.0,0.0,0.0,0.0,61.9,0.0,0.0,0.0,0.0,20.5,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
76.631,26,44.3,25.8,76.4,12.0,0.0,0.0,0.0,44.2,0.0,0.0,26.0,0.0,0.0,0.0,14.9,61.9,0.0,0.0,0.0,11.6,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.215,0.785,0.000,0.000,0.000,1.000,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
77.636,27,33.5,4.5,78.6,4.2,0.0,0.0,0.0,33.7,0.0,0.0,4.4,0.0,0.0,0.0,0.0,78.5,0.0,0.0,0.0,4.4,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
78.641,28,31.8,9.0,42.6,32.7,0.0,27.6,0.0,3.9,0.0,0.0,8.8,0.0,0.0,0.0,0.0,42.6,0.0,0.0,0.0,32.6,0.000,0.862,0.000,0.137,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
79.651,29,12.2,0.0,45.7,31.5,0.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.3,0.0,0.0,0.0,31.5,0.000,1.005,0.000,0.000,0.000,0.000,1.005,0.000,0.000,0.000,0.000,1.005,0.000,0.000,0.072,0.933,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
80.655,30,0.0,45.7,39.1,20.8,0.0,0.0,0.0,0.0,33.7,0.0,11.6,0.0,0.0,0.0,0.0,39.2,0.0,0.0,21.0,0.0,0.000,1.000,0.000,0.000,0.399,0.000,0.600,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0,1,0,0,1,0,2,0,0,0,0,1,0,0,1,0
81.660,31,3.9,38.3,21.4,15.9,0.0,3.9,0.0,0.0,0.0,0.0,38.7,0.0,0.0,0.0,0.0,21.6,0.0,0.0,15.5,0.0,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
82.665,32,0.0,7.9,71.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,71.3,0.0,0.0,4.4,0.0,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
83.669,33,12.8,0.0,27.3,22.5,0.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,0.0,0.0,22.1,0.0,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
