0.000,"Info","2024-11-06 12:47:29","Service 'LightDarktestCS_final' : Execution start"
0.000,"Info","Subject Identification","192.168.1.103"
0.000,"Info","Apparatus","Exeter Zantiks LT - 3"
0.000,"Info","Unit ID","9F0162"
"TIME","TIME_BIN","A1_TOTAL_DISTANCE","A2_TOTAL_DISTANCE","A3_TOTAL_DISTANCE","A4_TOTAL_DISTANCE","A1_Z1_D","A1_Z2_D","A1_Z3_D","A1_Z4_D","A2_Z1_D","A2_Z2_D","A2_Z3_D","A2_Z4_D","A3_Z1_D","A3_Z2_D","A3_Z3_D","A3_Z4_D","A4_Z1_D","A4_Z2_D","A4_Z3_D","A4_Z4_D","A1_Z1_T","A1_Z2_T","A1_Z3_T","A1_Z4_T","A2_Z1_T","A2_Z2_T","A2_Z3_T","A2_Z4_T","A3_Z1_T","A3_Z2_T","A3_Z3_T","A3_Z2_T","A4_Z1_T","A4_Z2_T","A4_Z3_T","A4_Z4_T","A1_Z1_C","A1_Z2_C","A1_Z3_C","A1_Z4_C","A2_Z1_C","A2_Z2_C","A2_Z3_C","A2_Z4_C","A3_Z1_C","A3_Z2_C","A3_Z3_C","A3_Z4_C","A4_Z1_C","A4_Z2_C","A4_Z3_C","A4_Z4_C"
51.393,1,0.0,11.8,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
52.397,2,0.0,35.9,48.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,22.6,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,1.000,0.306,0.000,0.627,0.000,0.039,0.961,0.000,0.000,0.000,0.000,0.000,1.000,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1
53.402,3,0.0,35.2,88.7,0.0,0.0,0.0,0.0,0.0,35.3,0.0,0.0,0.0,41.3,0.0,47.4,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.556,0.000,0.410,0.000,0.000,0.000,0.000,1.000,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
54.407,4,0.0,32.2,74.7,0.0,0.0,0.0,0.0,0.0,19.3,12.7,0.0,0.0,41.9,0.0,33.1,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,1.000,0.384,0.615,0.000,0.000,0.781,0.000,0.218,0.000,0.000,0.000,0.000,1.000,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1
55.411,5,0.0,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,1.000,0.000,0.700,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1
56.416,6,0.0,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,1.000,0.000,0.108,0.000,0.791,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
57.426,7,0.0,35.5,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,1.005,0.000,0.000,0.000,1.005,1.005,0.000,0.000,0.000,0.000,0.000,0.000,1.005,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
58.431,8,0.0,45.6,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,8.3,0.0,22.6,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,1.000,0.000,0.006,0.000,0.893,0.727,0.000,0.273,0.000,0.000,0.000,0.000,1.000,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1
59.436,9,0.0,16.6,53.9,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
60.440,10,0.0,41.7,17.8,0.0,0.0,0.0,0.0,0.0,0.0,41.9,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
61.445,11,0.0,38.9,23.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,33.6,0.0,0.0,23.2,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,1.000,0.000,0.046,0.000,0.921,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
62.450,12,0.0,61.0,37.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
63.459,13,0.0,68.0,85.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.8,0.0,0.0,54.0,32.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,1.005,0.000,0.000,0.000,1.005,0.000,0.000,0.670,0.335,0.000,0.000,0.000,1.005,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
64.464,14,0.0,52.5,57.2,0.0,0.0,0.0,0.0,0.0,4.4,20.9,0.0,27.0,0.0,0.0,0.0,57.3,0.0,0.0,0.0,0.0,0.000,0.000,0.000,1.000,0.073,0.333,0.000,0.560,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1
65.469,15,0.0,40.4,33.6,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.0,0.0,0.0,0.0,33.6,0.0,0.0,0.0,0.0,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
66.474,16,0.0,43.3,31.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,30.9,0.0,0.0,0.0,0.0,30.9,0.0,0.0,0.0,0.0,0.000,0.000,0.000,1.000,0.216,0.000,0.750,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
67.479,17,4.2,39.8,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,39.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
68.484,18,4.2,38.7,39.9,0.0,0.0,0.0,0.0,4.4,0.0,0.0,39.1,0.0,0.0,0.0,0.0,39.7,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.806,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
