0.000,"Info","2024-11-28 13:16:31","Service 'LightDarktestCS_final' : Execution start"
0.000,"Info","Subject Identification","192.168.1.101"
0.000,"Info","Apparatus","Exeter_Zantiks LT - 101"
0.000,"Info","Unit ID","AC9F18"
"TIME","TIME_BIN","A1_TOTAL_DISTANCE","A2_TOTAL_DISTANCE","A3_TOTAL_DISTANCE","A4_TOTAL_DISTANCE","A1_Z1_D","A1_Z2_D","A1_Z3_D","A1_Z4_D","A2_Z1_D","A2_Z2_D","A2_Z3_D","A2_Z4_D","A3_Z1_D","A3_Z2_D","A3_Z3_D","A3_Z4_D","A4_Z1_D","A4_Z2_D","A4_Z3_D","A4_Z4_D","A1_Z1_T","A1_Z2_T","A1_Z3_T","A1_Z4_T","A2_Z1_T","A2_Z2_T","A2_Z3_T","A2_Z4_T","A3_Z1_T","A3_Z2_T","A3_Z3_T","A3_Z2_T","A4_Z1_T","A4_Z2_T","A4_Z3_T","A4_Z4_T","A1_Z1_C","A1_Z2_C","A1_Z3_C","A1_Z4_C","A2_Z1_C","A2_Z2_C","A2_Z3_C","A2_Z4_C","A3_Z1_C","A3_Z2_C","A3_Z3_C","A3_Z4_C","A4_Z1_C","A4_Z2_C","A4_Z3_C","A4_Z4_C"
51.452,1,0.0,14.1,69.4,59.8,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,69.5,0.0,0.0,0.0,45.8,0.0,14.3,0.0,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.767,0.000,0.199,0.000,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
52.456,2,0.0,31.3,91.4,57.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,0.0,50.7,0.0,40.3,0.0,56.8,0.0,0.0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.460,0.000,0.539,0.000,1.000,0.000,0.000,0.000,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
53.461,3,0.0,16.8,3.9,41.3,0.0,0.0,0.0,0.0,0.0,0.0,17.1,0.0,0.0,0.0,4.4,0.0,23.2,0.0,18.2,0.0,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.589,0.000,0.376,0.000,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
54.466,4,0.0,26.4,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
55.470,5,0.0,25.9,8.9,25.2,0.0,0.0,0.0,0.0,0.0,0.0,25.9,0.0,0.0,0.0,8.8,0.0,0.0,0.0,24.8,0.0,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
56.475,6,0.0,30.1,12.2,64.5,0.0,0.0,0.0,0.0,0.0,0.0,30.3,0.0,0.0,0.0,12.1,0.0,37.0,0.0,27.6,0.0,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.524,0.000,0.442,0.000,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
57.487,7,0.0,32.1,15.5,67.7,0.0,0.0,0.0,0.0,0.0,0.0,19.3,12.7,0.0,0.0,11.6,3.9,48.0,0.0,19.9,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.270,0.737,0.000,0.000,0.704,0.303,0.771,0.000,0.236,0.000,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0
58.493,8,0.0,47.6,20.3,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.4,0.0,0.0,0.0,20.4,0.0,0.0,12.7,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
59.498,9,0.0,47.2,12.6,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.4,0.0,0.0,0.0,12.7,0.0,0.0,16.0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
60.504,10,0.0,44.9,15.8,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.7,0.0,7.7,0.0,3.9,0.0,0.0,34.8,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.620,0.000,0.246,0.000,0.000,1.000,0.000,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
61.509,11,0.0,4.0,20.0,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,20.4,0.0,0.0,25.9,0.0,9.4,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.458,0.000,0.541,0.000,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
62.520,12,0.0,22.8,23.6,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,0.0,23.2,0.0,0.0,37.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.007,0.000,1.007,0.000,0.000,1.007,0.000,0.000,0.000,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
63.526,13,0.0,16.3,31.8,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,32.0,0.0,0.0,21.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
64.531,14,0.0,44.5,38.6,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1,0.0,38.6,0.0,0.0,8.8,0.0,0.0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
65.536,15,0.0,40.9,30.0,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,4.4,0.0,25.4,8.8,0.0,24.3,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.080,0.000,0.886,0.314,0.000,0.685,0.000,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0
66.541,16,0.0,70.6,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.6,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
